base_price,competitor_price,demand,inventory,time_to_event,distance,demand_ratio,final_price,season_Autumn,season_Monsoon,season_Summer,season_Winter,customer_type_New,customer_type_Premium,customer_type_Regular
3626,3319,96,243,119,556,0.3950617283950617,4317.44,1,0,0,0,0,1,0
2887,998,819,422,354,239,1.9407582938388626,4752.65,0,0,0,1,0,0,1
2310,202,302,232,708,1454,1.3017241379310345,3344.84,0,0,1,0,0,1,0
1138,2959,101,113,88,1633,0.8938053097345132,1486.89,0,0,0,1,0,0,1
4032,4288,217,336,36,1122,0.6458333333333334,5022.27,0,0,1,0,1,0,0
641,1547,213,107,314,1911,1.9906542056074767,1083.91,0,1,0,0,0,1,0
458,4314,195,235,540,836,0.8297872340425532,582.69,0,1,0,0,0,0,1
949,2132,94,231,551,1485,0.4069264069264069,1092.72,0,0,0,1,0,0,1
4622,4132,836,333,322,970,2.5105105105105103,8503.98,0,0,0,1,1,0,0
2644,3160,673,498,427,565,1.3514056224899598,3858.92,0,0,1,0,1,0,0
4681,1634,165,487,517,621,0.33880903490759756,5579.38,1,0,0,0,1,0,0
1931,2947,302,482,653,257,0.6265560165975104,2482.46,0,0,1,0,0,1,0
1572,3309,542,343,9,1035,1.5801749271137027,2395.07,0,1,0,0,0,1,0
1536,4670,170,289,359,178,0.5882352941176471,1888.52,1,0,0,0,1,0,0
429,3563,395,52,478,1417,7.596153846153846,1543.99,0,0,1,0,0,1,0
4454,534,494,360,57,1318,1.3722222222222222,6807.84,0,0,0,1,0,0,1
4338,1357,512,391,283,983,1.3094629156010231,6172.44,0,1,0,0,0,0,1
4108,154,860,432,445,397,1.9907407407407407,6745.26,0,1,0,0,0,1,0
4822,1030,165,357,461,1413,0.46218487394957986,5536.43,0,0,0,1,0,1,0
1488,2899,152,162,490,537,0.9382716049382716,2036.09,0,0,1,0,0,0,1
4285,411,778,348,359,638,2.235632183908046,7385.77,0,0,0,1,0,0,1
819,1056,628,461,690,266,1.3622559652928417,1215.61,0,0,1,0,0,1,0
3335,4183,293,299,594,1157,0.979933110367893,4646.91,0,1,0,0,0,1,0
4676,4952,571,233,597,1302,2.4506437768240343,8792.1,0,0,0,1,1,0,0
2231,2612,44,482,65,1578,0.0912863070539419,2366.67,0,1,0,0,1,0,0
1200,1363,233,128,429,985,1.8203125,1899.33,0,1,0,0,0,1,0
772,2847,677,223,457,1125,3.0358744394618835,1600.28,1,0,0,0,0,0,1
616,2882,402,62,136,404,6.483870967741935,1883.39,0,0,0,1,0,1,0
2632,1193,417,229,606,1308,1.8209606986899562,4404.37,0,1,0,0,0,0,1
3770,2886,712,448,48,1301,1.5892857142857142,5650.86,0,0,1,0,0,1,0
881,2915,397,252,612,139,1.5753968253968254,1415.69,0,0,0,1,0,1,0
3623,3863,705,62,194,1245,11.370967741935484,16754.24,0,0,1,0,0,0,1
3658,4135,758,411,117,69,1.8442822384428224,5778.58,0,0,1,0,0,0,1
2486,4939,306,126,164,805,2.4285714285714284,4527.16,0,0,1,0,0,1,0
4882,2423,332,400,479,177,0.83,6628.12,0,0,0,1,0,0,1
1689,332,825,456,287,1397,1.8092105263157894,2707.17,0,0,1,0,0,0,1
1601,2201,863,340,536,1733,2.538235294117647,2870.33,0,0,0,1,0,1,0
3894,4452,497,51,494,545,9.745098039215685,16159.1,1,0,0,0,1,0,0
4418,2128,579,404,405,301,1.433168316831683,6844.7,0,0,1,0,1,0,0
3180,2029,48,256,96,1252,0.1875,3399.64,0,0,0,1,0,0,1
1176,1558,514,402,497,1672,1.2786069651741294,1633.83,0,0,1,0,0,1,0
1200,1748,512,300,254,1396,1.7066666666666668,1824.61,0,1,0,0,0,0,1
602,507,762,257,414,1015,2.964980544747082,1163.69,0,0,1,0,0,1,0
1439,3440,546,110,633,646,4.963636363636364,3584.42,0,1,0,0,1,0,0
3985,2077,325,96,584,399,3.3854166666666665,8376.59,0,1,0,0,1,0,0
723,2513,505,362,371,1167,1.3950276243093922,1097.14,0,0,1,0,1,0,0
1986,1860,126,458,576,757,0.27510917030567683,2302.65,0,0,1,0,0,0,1
3450,3697,351,93,243,1161,3.774193548387097,7824.67,0,1,0,0,1,0,0
1150,1478,891,270,639,573,3.3,2356.29,1,0,0,0,1,0,0
3872,720,249,230,373,56,1.0826086956521739,5507.06,0,0,0,1,0,0,1
4016,1029,696,163,39,1669,4.269938650306749,9688.51,0,0,1,0,0,1,0
4118,1074,454,60,353,382,7.566666666666666,14625.51,0,1,0,0,1,0,0
1429,4587,861,47,426,1946,18.319148936170212,9726.12,0,0,0,1,0,1,0
4214,4547,749,268,77,471,2.794776119402985,7886.72,0,0,1,0,0,1,0
3467,2953,496,478,510,1232,1.0376569037656904,4834.8,0,0,0,1,0,0,1
4051,1789,774,196,517,1662,3.9489795918367347,8983.64,0,1,0,0,0,1,0
2597,4771,420,22,140,635,19.09090909090909,19153.41,0,0,1,0,0,1,0
1673,4718,901,232,252,1977,3.8836206896551726,3876.93,1,0,0,0,0,0,1
2734,825,632,474,669,743,1.3333333333333333,4117.09,0,0,0,1,0,1,0
2868,261,762,428,317,35,1.780373831775701,4698.7,0,0,1,0,1,0,0
1311,758,745,96,420,1290,7.760416666666667,4405.74,0,0,0,1,0,0,1
875,2997,307,268,75,1627,1.1455223880597014,1230.4,0,0,0,1,0,0,1
1260,4719,61,190,29,976,0.32105263157894737,1471.34,0,0,1,0,0,0,1
2483,4199,742,320,41,21,2.31875,4306.8,0,0,1,0,1,0,0
2754,2642,313,182,541,1164,1.7197802197802199,4458.57,0,0,1,0,0,1,0
3640,1678,297,331,492,265,0.8972809667673716,4998.6,0,1,0,0,0,1,0
4797,4094,673,204,100,1424,3.299019607843137,9807.03,0,0,1,0,0,1,0
4735,1174,908,349,320,457,2.6017191977077365,8599.02,0,0,0,1,1,0,0
1195,3305,127,254,570,1144,0.5,1495.62,0,0,1,0,0,1,0
123,4144,932,437,650,1757,2.1327231121281462,201.8,0,1,0,0,0,1,0
4819,3533,978,338,523,950,2.893491124260355,9232.35,0,1,0,0,1,0,0
3656,977,433,377,189,383,1.1485411140583555,5115.66,0,0,1,0,1,0,0
1179,1191,800,205,450,535,3.902439024390244,2731.34,0,0,0,1,0,1,0
4418,3159,656,71,94,1063,9.23943661971831,18325.45,0,1,0,0,1,0,0
278,1774,218,34,181,1771,6.411764705882353,842.88,0,0,0,1,1,0,0
2947,1708,136,61,321,1777,2.2295081967213113,5384.74,1,0,0,0,1,0,0
2060,2926,302,59,283,1664,5.11864406779661,5414.9,0,1,0,0,0,0,1
1573,1317,528,387,391,984,1.3643410852713178,2371.02,1,0,0,0,0,0,1
4988,3152,231,394,321,1046,0.5862944162436549,5962.32,0,1,0,0,0,1,0
1312,413,86,304,570,1591,0.28289473684210525,1488.88,0,0,0,1,0,1,0
909,829,347,61,25,1951,5.688524590163935,2674.62,1,0,0,0,1,0,0
519,4139,872,341,260,1866,2.557184750733138,946.5,0,0,0,1,0,1,0
3759,483,799,49,497,47,16.306122448979593,22380.41,0,1,0,0,0,0,1
3916,1912,855,241,213,746,3.5477178423236513,8506.41,0,0,0,1,0,1,0
1378,2424,859,69,115,539,12.44927536231884,6811.31,1,0,0,0,0,1,0
2623,3529,748,225,452,1408,3.3244444444444445,5359.26,0,0,1,0,0,0,1
1540,2845,922,466,700,1506,1.9785407725321889,2676.33,0,0,1,0,0,0,1
1440,1964,284,375,648,1072,0.7573333333333333,1873.5,0,1,0,0,1,0,0
2321,3391,872,349,490,679,2.498567335243553,4201.73,0,0,1,0,1,0,0
2492,4946,816,206,602,984,3.9611650485436893,5996.59,0,1,0,0,1,0,0
1461,327,126,285,528,1941,0.4421052631578947,1677.54,0,0,0,1,0,1,0
691,2164,301,350,659,1807,0.86,942.99,0,0,0,1,0,1,0
626,111,280,11,385,1105,25.454545454545453,5531.05,1,0,0,0,0,1,0
2603,1622,456,478,613,1654,0.9539748953974896,3428.14,1,0,0,0,0,0,1
1392,791,166,115,418,45,1.4434782608695653,2094.17,0,0,1,0,0,1,0
1754,3805,581,225,219,275,2.582222222222222,3318.81,0,0,0,1,0,0,1
287,1839,193,274,557,1717,0.7043795620437956,371.65,1,0,0,0,0,1,0
2858,1625,433,176,63,985,2.460227272727273,4978.39,0,0,1,0,0,1,0
628,169,665,256,350,1335,2.59765625,1149.45,0,1,0,0,0,0,1
533,2348,682,423,390,232,1.612293144208038,843.05,1,0,0,0,0,0,1
3612,3223,610,447,377,86,1.3646532438478747,5543.68,1,0,0,0,0,0,1
1904,4824,25,219,66,1129,0.1141552511415525,2101.12,0,0,1,0,1,0,0
402,3430,935,67,119,1779,13.955223880597014,2140.44,1,0,0,0,1,0,0
4282,1387,770,437,8,177,1.7620137299771168,6877.84,0,0,1,0,0,1,0
537,675,107,52,707,1770,2.0576923076923075,924.74,1,0,0,0,0,1,0
2688,2272,971,147,27,1614,6.605442176870748,8123.1,0,0,0,1,0,1,0
932,844,625,118,290,638,5.296610169491525,2544.41,0,0,0,1,1,0,0
896,2627,309,498,28,1213,0.6204819277108434,1112.91,0,0,0,1,0,1,0
659,3173,756,57,159,1084,13.263157894736842,3391.58,1,0,0,0,0,0,1
3688,4310,431,135,145,1244,3.1925925925925926,7670.5,0,0,1,0,0,0,1
861,4676,316,478,467,588,0.6610878661087866,1097.4,0,0,0,1,1,0,0
3674,1124,965,223,108,603,4.327354260089686,9263.88,0,1,0,0,0,0,1
3885,1041,283,410,439,1140,0.6902439024390243,4890.33,1,0,0,0,0,0,1
2614,867,270,137,203,1816,1.9708029197080292,4380.48,0,0,1,0,0,1,0
784,2538,248,398,301,1494,0.6231155778894473,945.21,1,0,0,0,0,0,1
4333,933,945,207,438,1191,4.565217391304348,10830.35,0,0,1,0,0,0,1
677,2290,783,211,11,638,3.7109004739336493,1435.85,0,0,1,0,1,0,0
4905,727,341,201,607,1469,1.6965174129353233,7512.36,1,0,0,0,0,0,1
327,476,124,116,642,1257,1.0689655172413792,439.26,0,1,0,0,0,0,1
2428,3986,277,203,103,114,1.3645320197044335,3638.41,0,1,0,0,0,1,0
2831,189,21,336,486,999,0.0625,3047.69,1,0,0,0,0,1,0
927,2955,82,247,110,1532,0.3319838056680162,1100.67,0,0,0,1,0,1,0
530,1165,883,141,643,612,6.26241134751773,1596.58,0,0,0,1,1,0,0
1163,1158,415,366,703,151,1.133879781420765,1632.62,0,0,1,0,0,1,0
1809,3159,826,92,93,584,8.978260869565217,6789.45,0,0,0,1,0,0,1
1334,4172,187,293,718,988,0.6382252559726962,1707.46,1,0,0,0,1,0,0
401,2700,985,477,541,370,2.0649895178197064,649.66,1,0,0,0,0,0,1
1520,4319,781,231,699,1373,3.380952380952381,3191.8,0,1,0,0,0,0,1
4728,2204,955,115,507,975,8.304347826086957,16817.75,0,0,0,1,0,1,0
868,2953,268,303,177,1191,0.8844884488448845,1183.0,0,0,0,1,1,0,0
1504,2755,409,75,439,72,5.453333333333333,4231.51,0,0,1,0,1,0,0
543,1615,279,204,668,860,1.3676470588235294,819.91,1,0,0,0,0,1,0
3204,3117,841,197,711,353,4.269035532994923,7415.97,1,0,0,0,1,0,0
4455,4247,641,56,511,1035,11.446428571428571,21074.27,1,0,0,0,0,0,1
3405,1673,690,371,109,810,1.8598382749326146,5671.33,0,1,0,0,1,0,0
1638,2636,495,368,72,741,1.3451086956521738,2299.59,0,1,0,0,0,0,1
4030,4026,589,34,489,638,17.323529411764707,25767.33,0,1,0,0,1,0,0
1431,2152,68,75,281,153,0.9066666666666666,1836.12,1,0,0,0,1,0,0
169,3896,651,496,214,1186,1.3125,251.59,1,0,0,0,0,1,0
3535,731,896,344,457,1814,2.604651162790698,6430.8,0,0,0,1,0,1,0
580,1961,275,76,587,386,3.6184210526315788,1241.62,1,0,0,0,1,0,0
4194,4052,84,206,418,691,0.4077669902912621,4743.92,1,0,0,0,0,0,1
3596,1332,99,255,510,1168,0.38823529411764707,4209.07,0,1,0,0,0,1,0
2893,2364,514,305,662,139,1.6852459016393442,4370.01,0,0,0,1,0,1,0
2992,2147,366,109,323,206,3.3577981651376145,6513.82,1,0,0,0,0,1,0
1298,635,163,187,178,96,0.8716577540106952,1641.74,0,0,1,0,1,0,0
2472,3633,909,124,688,726,7.330645161290323,7957.15,0,1,0,0,0,0,1
1992,4925,227,177,104,1605,1.2824858757062148,2935.06,0,0,1,0,0,0,1
1983,3197,495,128,119,1380,3.8671875,4676.37,0,0,0,1,1,0,0
897,1375,549,495,712,1495,1.1090909090909091,1302.11,0,1,0,0,0,0,1
117,3173,139,174,582,318,0.7988505747126436,146.25,0,0,0,1,0,1,0
143,1125,75,228,57,512,0.32894736842105265,161.64,1,0,0,0,0,0,1
254,2151,153,206,409,19,0.7427184466019418,326.78,0,1,0,0,0,1,0
3548,3721,389,410,578,1437,0.948780487804878,4570.02,0,0,0,1,0,1,0
4938,4663,322,327,58,1962,0.9847094801223242,6734.91,0,0,0,1,1,0,0
4180,300,416,495,117,407,0.8404040404040404,5468.22,0,0,0,1,0,1,0
1525,4503,416,246,425,1852,1.6910569105691058,2433.91,0,0,1,0,0,0,1
4420,3423,982,178,21,969,5.51685393258427,12815.37,0,1,0,0,0,0,1
4412,3458,286,85,79,1426,3.364705882352941,9108.99,0,0,0,1,0,0,1
3739,3071,624,435,559,863,1.4344827586206896,5689.85,0,1,0,0,0,0,1
4226,685,418,296,683,101,1.412162162162162,6274.94,1,0,0,0,0,0,1
1992,3445,323,42,596,593,7.690476190476191,6874.48,1,0,0,0,0,1,0
997,3954,558,308,108,695,1.8116883116883118,1638.48,0,0,0,1,1,0,0
3524,4704,258,358,271,18,0.7206703910614525,4693.63,0,1,0,0,1,0,0
4640,3524,954,239,688,1179,3.99163179916318,11076.33,0,0,0,1,0,0,1
1358,4200,470,204,476,1877,2.303921568627451,2443.49,0,0,0,1,0,1,0
2115,459,408,303,70,129,1.3465346534653466,3106.42,0,0,1,0,1,0,0
4933,3769,677,306,387,992,2.212418300653595,8555.13,0,1,0,0,0,0,1
1802,4409,460,383,166,1934,1.2010443864229765,2644.23,0,0,1,0,0,1,0
973,3577,480,456,58,1339,1.0526315789473684,1308.2,0,0,0,1,1,0,0
665,4758,653,433,451,366,1.508083140877598,1022.62,0,0,1,0,0,1,0
2118,2912,568,423,245,462,1.342789598108747,3121.24,0,0,1,0,0,0,1
1985,144,443,440,45,1185,1.0068181818181818,2752.39,0,0,1,0,0,1,0
2223,2850,965,287,684,1956,3.362369337979094,4549.05,1,0,0,0,1,0,0
4742,733,455,239,383,1655,1.903765690376569,7968.66,1,0,0,0,1,0,0
2414,1310,716,105,578,935,6.819047619047619,7813.35,0,0,1,0,0,1,0
4512,1849,112,392,701,1400,0.2857142857142857,4986.99,0,1,0,0,1,0,0
3983,3341,337,448,71,332,0.7522321428571429,5101.34,1,0,0,0,0,1,0
3292,2868,692,180,548,685,3.8444444444444446,7569.83,0,0,1,0,0,1,0
1959,693,610,326,239,1689,1.8711656441717792,3334.46,0,0,0,1,0,0,1
124,1524,255,339,580,911,0.7522123893805309,153.84,1,0,0,0,0,0,1
3603,2026,67,41,108,20,1.6341463414634145,5374.04,0,0,0,1,0,1,0
4355,956,114,397,208,546,0.2871536523929471,4808.29,0,0,1,0,1,0,0
1237,651,701,486,302,1850,1.4423868312757202,1947.6,0,0,1,0,0,0,1
1289,4238,981,54,430,572,18.166666666666668,8952.88,0,0,1,0,1,0,0
4898,2988,78,81,348,462,0.9629629629629629,6700.83,0,0,0,1,0,1,0
4196,4374,311,29,107,1182,10.724137931034482,17930.92,1,0,0,0,1,0,0
3257,1580,162,248,528,1388,0.6532258064516129,4057.33,0,0,1,0,1,0,0
2467,706,546,208,406,909,2.625,4725.17,0,1,0,0,0,1,0
4577,771,898,74,256,1742,12.135135135135135,23142.59,0,0,1,0,0,0,1
1841,3415,44,197,301,605,0.2233502538071066,2039.36,1,0,0,0,0,0,1
3788,116,966,98,145,1754,9.857142857142858,16488.16,1,0,0,0,1,0,0
3846,2973,24,419,676,323,0.057279236276849645,3966.75,0,1,0,0,0,1,0
997,2694,115,210,524,89,0.5476190476190477,1205.71,0,0,1,0,0,1,0
4123,2584,739,32,562,173,23.09375,35549.13,1,0,0,0,0,0,1
816,715,905,305,360,40,2.9672131147540983,1642.62,1,0,0,0,0,1,0
4067,3305,83,139,524,934,0.5971223021582733,5184.43,1,0,0,0,0,1,0
4121,2949,865,163,484,203,5.306748466257669,11651.42,0,0,0,1,1,0,0
3315,4507,940,87,190,1757,10.804597701149426,14773.47,1,0,0,0,1,0,0
490,3907,294,199,296,1583,1.4773869346733668,723.78,1,0,0,0,0,0,1
3984,2172,559,309,93,243,1.809061488673139,6572.56,0,0,0,1,0,0,1
1799,624,206,424,130,1530,0.4858490566037736,2177.36,0,0,1,0,1,0,0
3137,3273,289,163,484,88,1.7730061349693251,5176.88,0,1,0,0,0,1,0
332,1573,796,122,409,1693,6.524590163934426,1032.09,0,0,0,1,0,1,0
2026,2525,695,348,341,674,1.9971264367816093,3502.64,0,0,0,1,1,0,0
3231,3374,826,495,214,1931,1.6686868686868688,5285.8,0,0,0,1,1,0,0
3406,3438,565,126,330,532,4.484126984126984,8586.64,1,0,0,0,1,0,0
2824,2107,978,14,175,660,69.85714285714286,66618.15,0,0,1,0,1,0,0
4901,4657,675,386,444,713,1.7487046632124352,7910.88,0,0,1,0,0,1,0
333,2512,162,335,201,1848,0.4835820895522388,399.29,0,0,1,0,0,1,0
1491,2251,300,44,617,1175,6.818181818181818,4982.4,0,1,0,0,0,0,1
2992,3282,941,281,98,1124,3.3487544483985765,6384.77,0,0,1,0,1,0,0
1355,527,151,168,103,247,0.8988095238095238,1864.94,0,1,0,0,0,0,1
2638,4664,777,219,553,625,3.547945205479452,5721.08,1,0,0,0,0,1,0
3790,1114,321,23,151,731,13.956521739130435,20749.34,0,0,1,0,0,0,1
989,1704,655,34,268,1880,19.264705882352942,7149.29,0,1,0,0,0,1,0
4787,969,41,344,352,1896,0.11918604651162791,5319.39,1,0,0,0,0,1,0
845,2827,35,227,467,1561,0.15418502202643172,923.72,1,0,0,0,0,0,1
1819,2952,920,263,278,985,3.4980988593155895,3860.74,0,1,0,0,0,0,1
527,985,264,493,568,496,0.5354969574036511,626.31,1,0,0,0,1,0,0
831,2708,954,212,16,1313,4.5,2035.58,1,0,0,0,0,1,0
899,1373,744,110,456,415,6.763636363636364,2780.68,0,0,1,0,1,0,0
4397,4526,65,370,179,970,0.17567567567567569,4821.64,0,1,0,0,1,0,0
935,2055,302,238,134,615,1.26890756302521,1403.84,1,0,0,0,0,1,0
234,686,646,208,258,79,3.105769230769231,496.19,0,0,0,1,0,0,1
2638,300,239,411,62,1409,0.5815085158150851,3277.0,0,0,0,1,1,0,0
3818,4649,62,187,482,1462,0.3315508021390374,4259.05,1,0,0,0,1,0,0
140,3717,963,285,477,528,3.3789473684210525,293.97,0,0,1,0,0,1,0
3467,925,110,321,635,1365,0.3426791277258567,4053.62,0,0,0,1,0,0,1
2515,210,476,139,42,1083,3.4244604316546763,5287.8,0,0,1,0,0,0,1
2140,3011,855,419,373,706,2.0405727923627683,3520.83,1,0,0,0,1,0,0
4439,3999,813,288,373,637,2.8229166666666665,8384.23,0,1,0,0,0,1,0
3049,1007,878,297,299,899,2.9562289562289563,6025.72,1,0,0,0,1,0,0
4361,3815,276,150,52,911,1.84,6914.76,1,0,0,0,0,0,1
3566,3789,804,22,379,544,36.54545454545455,43726.85,0,0,0,1,1,0,0
3188,654,11,410,312,1016,0.026829268292682926,3494.24,0,1,0,0,0,1,0
4923,2003,31,226,579,690,0.13716814159292035,5524.9,0,0,1,0,1,0,0
1215,206,587,195,59,1903,3.01025641025641,2325.03,0,0,1,0,0,0,1
4678,3436,221,479,304,219,0.4613778705636743,5496.01,0,1,0,0,0,1,0
2690,2634,245,36,35,1124,6.805555555555555,8617.32,0,0,1,0,0,1,0
3673,2326,889,410,648,995,2.1682926829268294,6098.98,0,0,0,1,0,1,0
3078,3393,538,227,588,1980,2.3700440528634363,5626.29,1,0,0,0,0,1,0
2547,1493,397,431,493,103,0.9211136890951276,3375.8,0,0,1,0,0,1,0
1330,2784,23,23,491,884,1.0,1797.67,0,0,0,1,1,0,0
2766,2935,528,151,221,630,3.4966887417218544,5817.93,0,0,1,0,0,1,0
4954,266,856,405,597,755,2.11358024691358,8365.53,0,0,0,1,0,0,1
4358,2810,231,334,123,1143,0.6916167664670658,5715.66,0,0,1,0,0,1,0
2694,3724,921,494,707,1928,1.8643724696356276,4532.06,0,0,1,0,0,0,1
3530,2447,625,333,102,7,1.8768768768768769,6033.94,0,1,0,0,0,0,1
3017,1504,971,64,515,388,15.171875,17919.82,0,1,0,0,0,0,1
3052,1625,412,200,313,1502,2.06,5223.5,0,0,0,1,0,0,1
2095,4509,522,294,506,1546,1.7755102040816326,3294.15,0,1,0,0,0,0,1
3991,4938,296,98,494,828,3.020408163265306,8114.63,1,0,0,0,1,0,0
406,2874,393,54,660,1305,7.277777777777778,1409.55,0,1,0,0,0,0,1
1462,925,256,141,199,42,1.8156028368794326,2273.94,0,0,0,1,0,0,1
2202,1224,909,409,633,1583,2.2224938875305624,3832.79,0,1,0,0,0,0,1
3130,668,100,75,681,96,1.3333333333333333,4447.45,0,0,0,1,1,0,0
432,2058,835,288,513,1528,2.8993055555555554,873.23,1,0,0,0,0,1,0
2852,3839,321,333,330,246,0.963963963963964,3902.56,0,0,0,1,0,0,1
342,2209,446,157,621,1248,2.840764331210191,689.18,0,0,0,1,1,0,0
1984,4564,994,154,327,114,6.454545454545454,5862.51,1,0,0,0,1,0,0
1532,4289,735,445,10,544,1.651685393258427,2498.63,1,0,0,0,1,0,0
2650,4194,52,15,127,330,3.466666666666667,5442.33,0,0,0,1,0,1,0
402,3030,83,91,669,1527,0.9120879120879121,526.72,0,0,1,0,1,0,0
4430,863,763,477,231,1993,1.59958071278826,6658.22,0,0,1,0,0,0,1
3209,3460,570,132,15,1177,4.318181818181818,7473.21,0,0,0,1,0,0,1
2286,3550,889,176,487,1241,5.051136363636363,5848.78,0,1,0,0,0,0,1
4390,2247,885,246,442,1513,3.597560975609756,9566.33,0,0,0,1,0,1,0
1650,3495,325,114,558,1782,2.8508771929824563,3301.29,0,0,0,1,1,0,0
1892,4524,743,299,274,272,2.4849498327759196,3599.11,0,1,0,0,0,0,1
746,3819,871,497,618,1969,1.7525150905432596,1202.74,1,0,0,0,0,0,1
4756,4901,153,247,3,1424,0.6194331983805668,5728.78,0,0,0,1,0,0,1
812,320,338,319,326,1374,1.0595611285266457,1078.58,0,0,1,0,0,1,0
4608,1961,218,481,253,1446,0.45322245322245325,5493.19,1,0,0,0,0,0,1
637,2714,108,91,534,261,1.1868131868131868,929.91,1,0,0,0,1,0,0
334,1121,709,103,55,1543,6.883495145631068,1087.21,0,0,0,1,1,0,0
2496,209,123,330,448,717,0.37272727272727274,2936.83,0,0,1,0,0,1,0
1604,4344,184,352,297,264,0.5227272727272727,1864.47,0,1,0,0,0,1,0
1474,3948,280,294,622,801,0.9523809523809523,1973.14,0,1,0,0,0,1,0
4611,798,72,306,373,318,0.23529411764705882,5208.18,0,1,0,0,1,0,0
2009,207,805,370,469,1738,2.175675675675676,3518.93,0,0,1,0,0,1,0
1015,488,413,328,136,1140,1.2591463414634145,1399.08,1,0,0,0,0,1,0
4058,524,234,425,246,1236,0.5505882352941176,4822.64,1,0,0,0,1,0,0
180,2594,968,75,70,160,12.906666666666666,960.25,0,0,0,1,0,0,1
2183,3065,170,121,481,477,1.4049586776859504,3260.95,1,0,0,0,0,1,0
2788,2803,45,365,530,641,0.1232876712328767,3094.55,1,0,0,0,0,0,1
1790,2099,390,438,490,859,0.8904109589041096,2338.05,0,1,0,0,0,0,1
856,3675,662,410,503,148,1.6146341463414635,1345.02,0,1,0,0,0,0,1
2770,1627,327,180,698,1847,1.8166666666666667,4432.21,0,1,0,0,0,0,1
3851,4153,717,256,117,1471,2.80078125,7297.19,1,0,0,0,0,1,0
3652,2126,672,75,257,1102,8.96,14022.67,0,0,0,1,0,1,0
567,2468,465,77,607,975,6.038961038961039,1667.53,1,0,0,0,0,1,0
1594,2866,278,43,428,1286,6.465116279069767,4840.78,0,0,0,1,1,0,0
1119,1955,353,10,115,52,35.3,13303.8,1,0,0,0,1,0,0
1001,546,49,160,494,258,0.30625,1161.15,0,0,1,0,0,0,1
772,1697,759,399,62,1020,1.9022556390977443,1258.73,1,0,0,0,1,0,0
538,309,423,281,497,1757,1.5053380782918149,796.72,0,0,1,0,0,0,1
4322,948,389,267,636,1575,1.4569288389513109,6682.08,0,0,0,1,0,0,1
2176,1751,231,247,80,248,0.9352226720647774,2988.18,1,0,0,0,0,1,0
544,2016,290,125,659,1913,2.32,1004.44,1,0,0,0,0,1,0
1065,3629,234,85,485,288,2.7529411764705882,2052.49,0,0,0,1,1,0,0
3890,2018,466,292,22,1278,1.595890410958904,5913.15,0,1,0,0,0,1,0
563,676,163,28,595,1652,5.821428571428571,1679.79,0,1,0,0,1,0,0
2298,788,289,293,324,947,0.9863481228668942,3061.46,0,0,1,0,0,1,0
2387,889,362,44,517,1733,8.227272727272727,8821.29,1,0,0,0,0,1,0
3865,1455,48,380,261,214,0.12631578947368421,4087.84,0,1,0,0,1,0,0
3276,1787,738,333,129,1116,2.2162162162162162,5797.26,0,0,0,1,0,0,1
4108,449,765,314,626,544,2.4363057324840764,7708.39,0,0,0,1,1,0,0
3604,2817,630,250,284,1629,2.52,6670.33,1,0,0,0,0,1,0
1012,3639,984,16,47,232,61.5,20610.27,0,0,1,0,0,0,1
596,4621,582,46,188,643,12.652173913043478,3142.16,0,0,0,1,0,1,0
1563,4522,498,380,19,1854,1.3105263157894738,2182.39,1,0,0,0,0,1,0
4353,1229,954,162,599,1759,5.888888888888889,12442.81,0,0,1,0,0,1,0
4367,4450,946,254,654,13,3.7244094488188977,10095.72,0,1,0,0,0,0,1
593,4639,207,259,8,838,0.7992277992277992,782.43,1,0,0,0,0,1,0
1526,4308,285,124,37,533,2.2983870967741935,2717.97,0,0,1,0,1,0,0
1792,4884,181,50,598,1469,3.62,3976.49,0,0,0,1,1,0,0
1893,1090,793,346,72,1527,2.291907514450867,3297.42,0,1,0,0,1,0,0
2823,1973,517,71,381,1550,7.28169014084507,9053.84,0,0,0,1,0,0,1
758,4241,414,178,266,1881,2.3258426966292136,1322.31,0,0,0,1,1,0,0
4861,4952,280,151,67,839,1.8543046357615893,7819.7,0,1,0,0,0,1,0
4562,1476,944,494,653,619,1.9109311740890689,7521.71,1,0,0,0,0,0,1
649,1326,563,447,64,406,1.2595078299776286,929.45,1,0,0,0,0,1,0
742,663,710,267,30,1664,2.6591760299625467,1403.43,1,0,0,0,0,1,0
4450,2987,781,97,557,1568,8.051546391752577,15496.83,0,0,0,1,0,1,0
307,1440,673,472,646,1705,1.4258474576271187,446.39,0,0,0,1,1,0,0
2597,3837,140,57,16,288,2.456140350877193,4669.22,1,0,0,0,1,0,0
4290,1537,635,444,278,426,1.4301801801801801,6421.06,1,0,0,0,0,0,1
1983,194,394,490,277,436,0.8040816326530612,2545.46,0,1,0,0,0,0,1
2986,3396,743,320,221,990,2.321875,5358.02,0,0,0,1,1,0,0
577,1048,406,21,193,81,19.333333333333332,4045.23,0,0,1,0,1,0,0
861,4748,575,220,670,1512,2.6136363636363638,1563.32,1,0,0,0,0,1,0
289,2792,859,253,24,1206,3.3952569169960474,633.7,1,0,0,0,1,0,0
855,4261,305,248,141,358,1.2298387096774193,1193.93,0,0,0,1,0,1,0
1546,3381,392,206,26,702,1.9029126213592233,2663.33,1,0,0,0,1,0,0
1763,1597,521,266,98,255,1.9586466165413534,3075.3,1,0,0,0,0,1,0
1935,4860,404,244,276,1877,1.6557377049180328,3097.96,0,0,0,1,1,0,0
